Student_ID,Gender,Lunch_Type,Test_Preparation,Study_Time_per_Week,Daily_Sleep_Duration,Math_Score,Reading_Score,Writing_Score,Internet_Access,Race/Ethnicity_group_A,Race/Ethnicity_group_B,Race/Ethnicity_group_C,Race/Ethnicity_group_D,Race/Ethnicity_group_E,Parental_Education_associate_degree,Parental_Education_bachelor_degree,Parental_Education_high_school,Parental_Education_master_degree,Parental_Education_some_college,School_Type_international,School_Type_private,School_Type_public
2828,0,0,1,6,5,64,78,63,1,0,1,0,0,0,0,0,0,1,0,0,1,0
6212,1,1,1,6,3,50,97,88,1,0,0,0,1,0,0,0,0,0,1,0,0,1
2384,1,1,1,8,6,64,75,60,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2810,1,1,0,9,8,90,58,67,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1531,1,0,0,9,7,71,69,70,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2167,1,1,0,10,7,56,89,83,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3161,1,1,0,16,7,90,88,100,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3608,0,1,0,2,7,62,84,64,1,0,0,0,1,0,0,0,0,0,1,1,0,0
5951,0,1,0,15,5,72,52,71,1,1,0,0,0,0,0,0,0,1,0,1,0,0
5971,1,0,1,4,5,82,70,55,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2005,0,0,1,14,7,66,77,57,1,0,0,1,0,0,0,0,0,0,1,1,0,0
2106,0,0,0,2,6,62,67,71,1,1,0,0,0,0,0,0,0,0,1,0,0,1
5549,0,0,0,2,7,61,82,43,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2295,1,1,1,18,7,58,67,78,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1603,1,0,0,17,7,83,85,56,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6053,0,0,0,19,8,73,34,56,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2085,0,1,1,9,6,69,69,61,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1442,0,0,0,15,7,70,71,72,1,0,0,1,0,0,0,0,0,0,1,0,0,1
6646,0,1,1,9,6,35,73,77,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6036,0,1,0,9,9,51,68,71,1,1,0,0,0,0,1,0,0,0,0,0,0,1
6588,1,1,0,4,8,74,95,71,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4314,1,1,1,11,7,61,95,71,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3992,0,0,0,11,5,84,66,68,1,0,1,0,0,0,0,1,0,0,0,0,0,1
6057,0,1,0,7,7,75,57,73,1,0,1,0,0,0,0,0,1,0,0,0,0,1
6719,1,1,1,9,10,78,61,71,1,1,0,0,0,0,1,0,0,0,0,0,0,1
4474,0,1,1,10,7,69,70,87,1,0,0,0,0,1,0,0,0,1,0,0,0,1
5023,1,0,1,5,7,53,74,66,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6359,0,0,0,8,7,44,60,52,1,0,0,1,0,0,1,0,0,0,0,0,1,0
5758,0,1,1,7,6,75,59,65,1,0,0,0,0,1,0,0,0,1,0,0,0,1
4406,0,1,0,9,6,76,75,90,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1576,1,0,1,8,8,85,74,69,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1081,0,1,1,16,7,94,88,49,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5959,1,0,1,10,8,60,68,57,1,0,0,1,0,0,0,0,1,0,0,0,0,1
220,1,1,0,11,8,72,71,100,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2607,0,1,0,9,7,60,84,49,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6474,0,1,1,13,8,82,75,87,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3733,0,1,0,7,7,51,61,89,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5293,1,0,0,12,9,54,51,69,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1428,0,1,0,5,6,25,90,74,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3214,0,1,1,13,5,100,75,100,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1794,0,0,0,6,7,74,72,81,1,0,0,0,1,0,1,0,0,0,0,0,0,1
137,0,1,0,5,7,80,63,74,1,0,0,1,0,0,0,0,1,0,0,0,0,1
557,1,1,1,3,8,76,71,59,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2564,0,0,0,11,5,60,68,77,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2197,0,1,1,13,5,81,72,69,1,1,0,0,0,0,1,0,0,0,0,0,0,1
2387,0,1,0,6,4,90,67,62,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5594,0,0,1,8,7,77,67,71,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1467,1,0,1,7,6,51,78,78,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1458,0,0,1,13,6,87,55,65,1,0,0,1,0,0,0,0,1,0,0,0,0,1
148,1,1,1,18,8,61,81,62,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1562,0,1,1,12,8,65,78,59,1,0,0,1,0,0,1,0,0,0,0,0,0,1
5741,1,1,0,10,9,82,88,91,1,0,0,0,1,0,0,0,1,0,0,0,1,0
6429,0,0,0,10,6,64,75,61,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4499,0,1,1,7,4,56,71,92,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1545,1,1,1,7,6,83,79,78,1,1,0,0,0,0,0,0,1,0,0,0,0,1
4971,0,1,0,17,5,56,64,58,1,0,1,0,0,0,0,0,0,0,1,0,0,1
2008,1,1,0,15,6,63,71,81,1,0,0,1,0,0,0,1,0,0,0,1,0,0
4846,0,1,1,14,7,61,91,84,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6860,1,1,0,8,8,69,59,96,1,1,0,0,0,0,0,0,1,0,0,0,0,1
3303,0,1,0,19,8,64,67,69,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3481,0,0,0,13,6,70,59,62,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3408,1,1,1,21,7,56,67,54,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3514,1,1,0,11,5,95,37,74,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6428,1,1,1,6,8,66,73,85,1,1,0,0,0,0,1,0,0,0,0,0,0,1
6904,1,1,1,6,5,84,71,71,1,0,0,0,0,1,0,0,0,0,1,0,0,1
5770,0,1,1,2,5,62,56,79,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1399,0,0,0,9,8,80,67,61,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6580,1,0,0,17,8,100,60,74,1,1,0,0,0,0,0,0,1,0,0,0,0,1
4715,0,1,0,3,6,68,65,67,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1893,1,1,1,14,7,81,75,54,1,0,1,0,0,0,1,0,0,0,0,1,0,0
2675,1,1,1,9,7,89,63,73,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1289,1,0,0,9,9,79,61,71,1,1,0,0,0,0,0,0,1,0,0,0,0,1
3802,0,0,0,10,7,91,86,64,1,0,0,1,0,0,0,0,0,0,1,0,1,0
2568,0,1,0,21,6,90,76,79,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1511,0,0,1,9,6,79,86,73,1,1,0,0,0,0,1,0,0,0,0,0,0,1
6392,0,1,1,4,8,80,36,81,1,0,0,0,0,1,0,0,0,0,1,0,0,1
768,0,1,1,6,6,75,82,63,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6780,0,1,0,9,6,67,47,61,1,0,0,0,0,1,0,0,1,0,0,0,1,0
854,0,1,0,4,8,68,69,73,1,0,1,0,0,0,0,1,0,0,0,0,0,1
5113,1,1,1,9,7,64,75,54,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2924,0,1,1,4,7,64,52,85,1,0,0,0,1,0,0,1,0,0,0,0,0,1
5330,1,1,0,17,7,60,73,52,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4672,0,0,0,9,8,64,89,73,1,0,0,0,0,1,0,0,1,0,0,0,1,0
5855,0,0,0,11,5,71,69,67,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6419,0,1,1,6,6,51,83,71,1,0,0,0,0,1,0,0,1,0,0,0,0,1
5365,1,1,1,11,10,55,76,85,1,0,0,0,0,1,1,0,0,0,0,0,0,1
3100,0,1,0,9,7,74,93,66,1,0,0,0,0,1,1,0,0,0,0,0,0,1
1038,1,1,0,9,7,69,71,78,1,0,0,0,0,1,0,0,0,0,1,0,0,1
4733,1,1,1,14,6,81,71,74,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1201,1,1,0,6,4,81,80,62,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3646,1,1,1,1,8,44,74,47,1,1,0,0,0,0,0,0,0,0,1,0,1,0
2054,0,0,0,7,7,61,37,88,1,1,0,0,0,0,0,0,1,0,0,1,0,0
6480,0,1,1,13,6,72,76,79,1,1,0,0,0,0,0,0,0,1,0,0,0,1
223,1,1,0,0,7,67,58,78,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1411,0,1,1,8,8,67,76,55,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3118,1,0,1,19,7,95,26,48,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1697,0,1,1,13,6,45,89,77,1,1,0,0,0,0,0,0,0,0,1,1,0,0
4909,0,0,0,0,6,68,79,63,1,0,0,0,0,1,0,0,0,0,1,0,0,1
5296,0,0,0,9,7,58,93,77,1,0,0,1,0,0,1,0,0,0,0,0,1,0
6154,1,0,0,13,8,68,76,83,1,0,0,0,1,0,0,1,0,0,0,0,1,0
5974,0,1,1,5,8,67,56,65,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3174,1,0,0,9,6,59,84,76,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5167,0,1,1,7,6,76,53,82,1,0,0,1,0,0,0,1,0,0,0,0,0,1
3313,0,0,0,9,6,58,66,81,1,0,1,0,0,0,0,0,1,0,0,0,0,1
5958,1,1,1,9,4,40,61,89,1,0,0,0,0,1,0,1,0,0,0,0,0,1
3591,1,1,0,8,7,52,78,71,1,1,0,0,0,0,0,0,0,1,0,0,0,1
6905,1,0,0,8,8,74,77,60,1,0,0,1,0,0,0,0,0,0,1,0,0,1
6403,0,0,0,12,8,68,98,68,1,0,0,0,0,1,0,0,0,0,1,0,0,1
3231,0,1,1,8,6,75,71,63,1,0,0,1,0,0,0,1,0,0,0,0,1,0
3077,0,1,0,9,3,65,71,91,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4927,0,1,1,9,7,71,91,71,0,0,0,0,0,1,0,0,0,1,0,0,0,1
966,1,1,0,4,6,61,66,79,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6081,0,0,0,12,6,51,63,82,1,0,0,1,0,0,1,0,0,0,0,0,0,1
5820,1,1,0,8,7,64,70,58,1,0,0,0,0,1,0,0,1,0,0,0,0,1
2703,0,0,1,8,7,67,73,67,1,0,0,0,1,0,0,1,0,0,0,0,0,1
666,1,1,0,0,9,39,86,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
5928,1,0,1,7,4,74,55,60,1,1,0,0,0,0,0,0,0,0,1,1,0,0
46,1,1,0,12,4,86,73,66,1,0,0,0,0,1,0,0,0,0,1,0,0,1
4841,1,1,1,8,9,69,75,77,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1673,1,0,0,4,7,81,76,94,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2597,0,0,1,7,6,68,67,56,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3127,1,0,0,4,8,70,100,81,1,0,1,0,0,0,0,0,0,1,0,0,0,1
6978,1,1,0,1,7,79,64,60,1,0,0,0,1,0,0,0,1,0,0,0,0,1
333,1,1,0,17,5,73,74,71,1,0,1,0,0,0,0,0,0,0,1,0,0,1
3656,0,0,0,8,5,65,62,100,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2705,1,1,0,0,3,72,80,55,1,0,0,0,1,0,1,0,0,0,0,0,0,1
5973,0,1,0,13,5,73,97,72,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4801,0,1,0,11,6,49,66,80,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6841,0,0,1,12,7,81,72,71,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1690,1,0,1,17,8,87,62,60,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1100,0,0,1,19,7,89,90,61,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2599,0,1,0,5,6,68,81,58,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2587,1,1,1,9,7,100,65,79,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3787,1,0,1,15,6,100,67,75,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4824,0,0,0,20,7,65,75,64,1,1,0,0,0,0,0,0,1,0,0,0,0,1
6618,1,1,0,0,8,82,70,46,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4110,1,1,0,2,6,83,76,76,0,0,0,0,1,0,0,0,0,0,1,0,0,1
450,0,1,1,1,7,72,48,62,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6345,1,1,0,7,7,85,52,71,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4859,0,1,1,4,5,76,65,70,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3452,1,1,0,13,8,43,35,78,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6675,1,1,0,9,6,68,41,79,1,0,0,0,0,1,1,0,0,0,0,0,1,0
3062,0,0,1,11,8,68,71,61,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5507,1,1,0,11,8,62,50,78,1,0,0,1,0,0,0,1,0,0,0,0,0,1
2377,1,1,1,7,7,79,93,79,1,0,1,0,0,0,0,0,1,0,0,0,0,1
129,0,1,0,21,10,54,76,95,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3740,1,1,0,9,7,76,75,74,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2690,1,1,1,10,6,100,77,71,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3262,1,0,0,12,5,68,46,67,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1459,1,0,0,12,7,72,71,95,1,0,1,0,0,0,0,0,0,0,1,0,0,1
4670,0,0,1,6,7,53,69,70,1,0,0,0,1,0,1,0,0,0,0,0,0,1
5793,0,1,1,9,7,64,68,60,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1090,0,1,0,4,5,95,90,79,1,0,0,0,1,0,0,0,1,0,0,0,0,1
984,1,1,0,7,5,88,58,73,1,0,1,0,0,0,0,0,0,0,1,0,0,1
2854,0,1,0,18,7,74,72,57,1,0,0,1,0,0,0,0,0,0,1,0,1,0
5277,0,0,0,5,5,89,66,56,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4257,1,0,0,6,6,63,96,69,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3875,0,1,0,12,6,75,69,87,1,0,1,0,0,0,0,0,0,0,1,0,0,1
6223,1,1,0,12,7,73,61,67,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6487,0,0,0,10,5,78,41,71,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4823,0,1,0,3,7,57,67,85,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3310,0,1,1,2,7,78,78,54,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1263,0,1,1,17,8,94,77,78,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6198,1,1,0,7,7,68,77,45,1,0,0,0,0,1,0,0,0,0,1,0,0,1
2264,0,1,1,5,7,49,91,62,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1293,1,1,1,9,9,58,77,55,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2422,0,1,1,6,7,79,84,54,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2528,1,1,0,5,6,84,76,73,0,0,0,0,0,1,0,1,0,0,0,1,0,0
359,0,1,0,13,6,76,71,100,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6917,1,1,0,10,6,100,67,88,1,0,0,0,1,0,0,0,1,0,0,0,0,1
524,1,0,0,8,6,70,94,81,1,0,0,1,0,0,0,1,0,0,0,1,0,0
620,0,1,1,13,7,60,61,71,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4183,1,0,0,9,5,48,97,80,1,0,1,0,0,0,0,0,0,1,0,0,0,1
5416,1,1,0,18,10,60,56,67,1,0,0,0,0,1,1,0,0,0,0,0,0,1
6828,1,0,0,15,5,81,94,79,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3370,0,1,1,7,9,47,74,78,1,0,1,0,0,0,0,0,1,0,0,0,0,1
6387,1,1,0,9,7,56,82,76,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1402,0,1,0,9,4,71,52,80,1,0,1,0,0,0,0,0,0,0,1,0,0,1
4979,1,1,0,15,9,67,58,90,1,0,0,0,0,1,0,0,0,0,1,0,0,1
4364,0,0,0,14,5,69,61,59,1,0,1,0,0,0,0,0,1,0,0,0,1,0
5358,0,0,0,13,9,73,69,71,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1363,1,1,1,9,9,84,79,78,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1190,0,1,1,6,5,70,66,84,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1390,0,0,0,8,5,67,64,98,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1445,1,1,1,9,7,55,70,80,1,1,0,0,0,0,0,0,0,0,1,0,1,0
958,1,0,0,8,6,76,42,96,1,1,0,0,0,0,0,0,0,1,0,0,0,1
4158,1,0,1,15,6,67,72,74,1,0,0,0,0,1,0,0,0,0,1,0,1,0
3424,1,1,1,13,8,48,100,81,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1928,0,0,0,4,5,52,79,51,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4873,0,1,1,7,6,70,62,62,1,1,0,0,0,0,0,0,1,0,0,0,0,1
5818,1,1,0,8,9,81,71,75,1,0,0,1,0,0,0,0,0,0,1,0,0,1
4744,0,1,1,16,5,78,59,73,1,0,0,1,0,0,1,0,0,0,0,0,0,1
328,0,1,1,14,5,73,61,94,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4854,0,0,0,10,5,56,61,79,1,1,0,0,0,0,1,0,0,0,0,0,1,0
5053,0,0,1,8,6,50,68,74,1,0,0,0,0,1,0,0,0,0,1,0,1,0
380,0,0,0,9,5,52,71,70,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3798,1,1,1,7,6,71,73,53,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4542,0,1,0,12,8,61,62,57,1,0,1,0,0,0,0,1,0,0,0,0,1,0
337,1,0,1,6,6,64,56,87,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3681,1,0,1,10,7,58,77,87,1,0,0,0,1,0,0,1,0,0,0,0,0,1
4266,1,1,0,1,7,78,71,65,1,1,0,0,0,0,0,1,0,0,0,1,0,0
4118,0,0,0,5,8,77,63,72,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3467,0,1,1,17,6,56,75,71,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2538,0,0,1,15,5,97,69,38,0,0,0,0,0,1,0,1,0,0,0,0,1,0
27,1,1,0,6,8,57,80,68,1,0,1,0,0,0,0,0,0,0,1,0,0,1
954,0,1,1,14,8,46,68,70,1,0,0,1,0,0,0,0,0,0,1,0,0,1
6626,0,1,0,11,7,85,69,63,0,0,0,1,0,0,1,0,0,0,0,0,0,1
6764,0,1,0,14,9,97,61,82,1,0,0,0,0,1,0,1,0,0,0,0,0,1
506,1,0,1,9,5,83,62,70,1,0,0,0,0,1,0,0,1,0,0,0,0,1
5525,1,0,0,4,9,53,52,50,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1435,0,1,0,13,7,73,88,61,1,0,1,0,0,0,0,0,0,1,0,0,1,0
5429,1,1,0,10,9,75,84,83,1,1,0,0,0,0,0,0,1,0,0,0,0,1
5997,0,0,0,15,6,53,74,90,1,0,0,0,1,0,0,1,0,0,0,0,1,0
6072,0,0,1,10,6,59,67,73,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2121,1,0,1,9,7,43,100,80,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2540,0,0,0,13,8,84,61,66,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3748,1,1,0,16,5,58,77,67,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1832,0,1,0,11,8,71,92,87,1,0,0,0,1,0,1,0,0,0,0,0,1,0
3989,1,0,1,13,7,77,54,77,1,0,0,0,0,1,0,0,1,0,0,0,0,1
5265,1,1,0,3,7,44,78,63,1,0,1,0,0,0,0,0,0,0,1,0,0,1
851,0,1,0,9,6,77,61,77,1,1,0,0,0,0,0,0,1,0,0,0,0,1
946,1,0,0,7,8,69,71,69,1,0,1,0,0,0,0,0,1,0,0,0,0,1
5570,0,1,1,3,8,91,72,88,1,0,1,0,0,0,0,0,1,0,0,0,1,0
21,0,1,1,12,8,93,45,68,1,0,1,0,0,0,0,0,1,0,0,1,0,0
6122,1,1,0,3,8,90,56,74,1,0,1,0,0,0,0,1,0,0,0,1,0,0
5011,0,1,0,8,6,82,55,66,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1558,0,1,0,5,6,67,69,84,1,0,1,0,0,0,0,0,1,0,0,1,0,0
3280,0,1,1,14,7,58,31,51,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2082,0,1,0,6,6,59,94,66,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3267,0,1,0,12,5,89,77,75,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6350,0,0,1,10,6,80,77,79,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2940,1,1,1,6,9,65,59,61,1,0,0,0,0,1,0,1,0,0,0,0,0,1
514,0,1,1,5,4,61,70,77,1,0,1,0,0,0,0,0,0,0,1,0,0,1
5876,1,0,0,9,6,53,57,66,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2015,0,1,0,5,6,62,81,71,1,0,1,0,0,0,0,0,0,0,1,0,0,1
1922,1,1,0,13,10,66,71,86,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1492,0,1,1,8,6,59,63,79,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2116,0,0,0,9,7,46,71,70,1,1,0,0,0,0,0,0,1,0,0,0,1,0
294,1,1,0,5,7,41,73,71,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1742,0,0,0,9,7,61,64,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
3751,0,0,0,8,6,51,51,100,1,0,1,0,0,0,0,1,0,0,0,0,0,1
6118,0,1,0,14,5,50,67,70,1,0,0,0,0,1,0,0,1,0,0,0,1,0
4270,1,1,0,1,5,51,93,70,1,0,0,1,0,0,0,0,1,0,0,0,0,1
8,1,1,0,11,7,65,86,79,1,0,1,0,0,0,0,0,0,0,1,0,1,0
5320,0,1,0,9,7,100,84,95,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1462,1,0,1,9,9,51,77,53,1,0,0,0,0,1,0,0,0,1,0,0,0,1
4245,1,1,0,11,7,72,71,53,1,0,0,0,0,1,0,0,1,0,0,0,0,1
3314,0,1,0,8,7,63,53,70,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3159,1,0,0,6,7,46,59,62,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2347,1,1,0,14,6,86,66,77,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1662,0,0,1,13,5,62,72,42,1,0,1,0,0,0,0,0,0,1,0,1,0,0
733,0,0,0,10,5,65,74,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
637,0,1,0,12,5,75,86,78,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1014,0,1,1,13,7,80,65,81,1,0,1,0,0,0,0,0,1,0,0,0,0,1
588,0,0,0,11,7,60,93,70,1,0,0,1,0,0,0,0,1,0,0,0,1,0
471,1,1,0,7,6,69,63,62,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1143,1,1,0,5,7,92,86,58,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3404,1,0,1,6,8,100,73,78,1,0,0,0,1,0,0,0,0,1,0,0,0,1
5267,1,1,1,13,7,64,82,66,1,0,0,0,1,0,0,1,0,0,0,0,0,1
6015,1,0,0,10,7,58,94,61,1,0,0,0,0,1,0,0,1,0,0,0,1,0
45,1,1,0,15,8,84,44,80,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1683,1,1,0,10,6,72,64,89,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3418,0,1,1,2,7,75,100,41,1,0,0,0,0,1,0,0,1,0,0,0,0,1
628,1,1,0,0,3,82,58,71,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1986,0,1,1,10,7,73,76,67,1,0,1,0,0,0,0,0,1,0,0,0,0,1
316,1,1,0,7,6,69,92,71,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4237,1,0,1,12,6,51,52,74,1,0,1,0,0,0,0,0,0,0,1,1,0,0
2117,1,1,0,11,6,54,86,70,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1292,0,0,0,11,8,77,71,58,1,0,1,0,0,0,0,1,0,0,0,0,0,1
4671,1,0,0,9,6,65,76,58,1,0,1,0,0,0,0,0,0,0,1,0,0,1
2588,0,1,0,7,7,56,67,94,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4520,1,1,0,9,7,81,96,79,1,0,0,1,0,0,0,0,0,0,1,0,0,1
1749,1,1,0,0,6,67,67,78,1,0,1,0,0,0,0,1,0,0,0,0,0,1
6862,0,1,1,9,7,87,96,72,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2305,1,1,0,9,5,57,87,83,1,0,0,0,0,1,0,1,0,0,0,0,0,1
5914,0,1,1,6,7,53,84,82,1,0,1,0,0,0,0,0,0,0,1,0,1,0
6372,1,0,1,9,6,76,84,78,1,0,0,0,1,0,0,0,0,1,0,0,1,0
6840,0,1,0,5,8,84,62,65,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3492,0,1,0,10,5,70,90,57,1,1,0,0,0,0,0,0,1,0,0,0,0,1
3711,1,0,0,11,5,64,83,68,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4712,0,1,0,10,7,69,51,89,1,0,0,0,1,0,0,0,1,0,0,1,0,0
6958,1,1,1,9,7,50,78,78,1,0,0,0,0,1,0,0,0,0,1,0,0,1
4131,0,1,1,7,9,80,71,68,1,1,0,0,0,0,0,0,1,0,0,0,1,0
5227,1,1,0,9,7,81,82,65,1,0,1,0,0,0,1,0,0,0,0,0,1,0
918,1,1,1,16,5,87,71,96,1,1,0,0,0,0,0,0,0,1,0,0,1,0
2656,0,1,0,2,7,55,55,100,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4188,0,1,0,7,6,77,100,66,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2776,1,1,0,7,7,81,50,59,1,0,0,0,0,1,0,0,1,0,0,0,0,1
5687,1,1,0,12,7,65,68,82,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1903,0,0,1,10,7,86,82,71,0,0,0,0,0,1,0,0,1,0,0,0,0,1
239,1,1,0,9,9,78,49,89,1,0,1,0,0,0,0,0,1,0,0,1,0,0
6259,1,1,1,12,7,52,80,58,1,0,0,0,0,1,0,0,0,0,1,0,0,1
4683,1,1,0,14,7,58,60,64,1,0,1,0,0,0,0,0,1,0,0,0,1,0
